,data
2022-04-11 12:51:17,121
2022-04-11 12:51:18,64
2022-04-11 12:51:19,103
2022-04-11 12:51:20,131
2022-04-11 12:51:21,66
2022-04-11 12:51:22,90
2022-04-11 12:51:23,59
2022-04-11 12:51:24,95
2022-04-11 12:51:25,119
2022-04-11 12:51:26,72
2022-04-11 12:51:27,86
2022-04-11 12:51:28,50
2022-04-11 12:51:29,111
2022-04-11 12:51:30,69
2022-04-11 12:51:31,123
2022-04-11 12:51:32,84
2022-04-11 12:51:33,93
2022-04-11 12:51:34,79
2022-04-11 12:51:35,131
2022-04-11 12:51:36,119
2022-04-11 12:51:37,120
2022-04-11 12:51:38,126
2022-04-11 12:51:39,93
2022-04-11 12:51:40,135
2022-04-11 12:51:41,101
2022-04-11 12:51:42,119
2022-04-11 12:51:43,94
2022-04-11 12:51:44,129
2022-04-11 12:51:45,117
2022-04-11 12:51:46,84
2022-04-11 12:51:47,69
2022-04-11 12:51:48,114
2022-04-11 12:51:49,91
2022-04-11 12:51:50,140
2022-04-11 12:51:51,117
2022-04-11 12:51:52,71
2022-04-11 12:51:53,137
2022-04-11 12:51:54,138
2022-04-11 12:51:55,123
2022-04-11 12:51:56,126
2022-04-11 12:51:57,86
2022-04-11 12:51:58,139
2022-04-11 12:51:59,131
2022-04-11 12:52:00,147
2022-04-11 12:52:01,150
2022-04-11 12:52:02,82
2022-04-11 12:52:03,53
2022-04-11 12:52:04,107
2022-04-11 12:52:05,119
2022-04-11 12:52:06,118
2022-04-11 12:52:07,70
2022-04-11 12:52:08,75
2022-04-11 12:52:09,61
2022-04-11 12:52:10,51
2022-04-11 12:52:11,86
2022-04-11 12:52:12,121
2022-04-11 12:52:13,55
2022-04-11 12:52:14,97
2022-04-11 12:52:15,134
2022-04-11 12:52:16,97
2022-04-11 12:52:17,94
2022-04-11 12:52:18,112
2022-04-11 12:52:19,65
2022-04-11 12:52:20,74
2022-04-11 12:52:21,76
2022-04-11 12:52:22,141
2022-04-11 12:52:23,122
2022-04-11 12:52:24,94
2022-04-11 12:52:25,52
2022-04-11 12:52:26,76
2022-04-11 12:52:27,134
2022-04-11 12:52:28,91
2022-04-11 12:52:29,82
2022-04-11 12:52:30,114
2022-04-11 12:52:31,132
2022-04-11 12:52:32,64
2022-04-11 12:52:33,57
2022-04-11 12:52:34,82
2022-04-11 12:52:35,94
2022-04-11 12:52:36,100
2022-04-11 12:52:37,134
2022-04-11 12:52:38,81
2022-04-11 12:52:39,51
2022-04-11 12:52:40,149
2022-04-11 12:52:41,103
2022-04-11 12:52:42,82
2022-04-11 12:52:43,73
2022-04-11 12:52:44,111
2022-04-11 12:52:45,54
2022-04-11 12:52:46,97
2022-04-11 12:52:47,114
2022-04-11 12:52:48,76
2022-04-11 12:52:49,109
2022-04-11 12:52:50,133
2022-04-11 12:52:51,56
2022-04-11 12:52:52,100
2022-04-11 12:52:53,132
2022-04-11 12:52:54,75
2022-04-11 12:52:55,129
2022-04-11 12:52:56,146
2022-04-11 12:52:57,104
2022-04-11 12:52:58,52
2022-04-11 12:52:59,81
2022-04-11 12:53:00,123
2022-04-11 12:53:01,117
2022-04-11 12:53:02,63
2022-04-11 12:53:03,68
2022-04-11 12:53:04,109
2022-04-11 12:53:05,102
2022-04-11 12:53:06,89
2022-04-11 12:53:07,130
2022-04-11 12:53:08,127
2022-04-11 12:53:09,81
2022-04-11 12:53:10,132
2022-04-11 12:53:11,132
2022-04-11 12:53:12,108
2022-04-11 12:53:13,146
2022-04-11 12:53:14,125
2022-04-11 12:53:15,89
2022-04-11 12:53:16,91
2022-04-11 12:53:17,137
2022-04-11 12:53:18,84
2022-04-11 12:53:19,57
2022-04-11 12:53:20,54
2022-04-11 12:53:21,125
2022-04-11 12:53:22,117
2022-04-11 12:53:23,142
2022-04-11 12:53:24,135
2022-04-11 12:53:25,86
2022-04-11 12:53:26,150
2022-04-11 12:53:27,121
2022-04-11 12:53:28,107
2022-04-11 12:53:29,108
2022-04-11 12:53:30,150
2022-04-11 12:53:31,148
2022-04-11 12:53:32,120
2022-04-11 12:53:33,100
2022-04-11 12:53:34,144
2022-04-11 12:53:35,87
2022-04-11 12:53:36,135
2022-04-11 12:53:37,116
2022-04-11 12:53:38,62
2022-04-11 12:53:39,116
2022-04-11 12:53:40,143
2022-04-11 12:53:41,86
2022-04-11 12:53:42,54
2022-04-11 12:53:43,61
2022-04-11 12:53:44,132
2022-04-11 12:53:45,60
2022-04-11 12:53:46,99
2022-04-11 12:53:47,116
2022-04-11 12:53:48,120
2022-04-11 12:53:49,54
2022-04-11 12:53:50,83
2022-04-11 12:53:51,94
2022-04-11 12:53:52,82
2022-04-11 12:53:53,87
2022-04-11 12:53:54,58
2022-04-11 12:53:55,108
2022-04-11 12:53:56,116
2022-04-11 12:53:57,63
2022-04-11 12:53:58,82
2022-04-11 12:53:59,101
2022-04-11 12:54:00,74
2022-04-11 12:54:01,117
2022-04-11 12:54:02,60
2022-04-11 12:54:03,53
2022-04-11 12:54:04,54
2022-04-11 12:54:05,148
2022-04-11 12:54:06,62
2022-04-11 12:54:07,95
2022-04-11 12:54:08,67
2022-04-11 12:54:09,145
2022-04-11 12:54:10,142
2022-04-11 12:54:11,94
2022-04-11 12:54:12,149
2022-04-11 12:54:13,57
2022-04-11 12:54:14,77
2022-04-11 12:54:15,98
2022-04-11 12:54:16,132
2022-04-11 12:54:17,102
2022-04-11 12:54:18,125
2022-04-11 12:54:19,84
2022-04-11 12:54:20,104
2022-04-11 12:54:21,112
2022-04-11 12:54:22,71
2022-04-11 12:54:23,82
2022-04-11 12:54:24,128
2022-04-11 12:54:25,56
2022-04-11 12:54:26,78
2022-04-11 12:54:27,92
2022-04-11 12:54:28,58
2022-04-11 12:54:29,131
2022-04-11 12:54:30,70
2022-04-11 12:54:31,128
2022-04-11 12:54:32,133
2022-04-11 12:54:33,102
2022-04-11 12:54:34,66
2022-04-11 12:54:35,101
2022-04-11 12:54:36,70
2022-04-11 12:54:37,84
2022-04-11 12:54:38,147
2022-04-11 12:54:39,89
2022-04-11 12:54:40,135
2022-04-11 12:54:41,74
2022-04-11 12:54:42,109
2022-04-11 12:54:43,91
2022-04-11 12:54:44,57
2022-04-11 12:54:45,123
2022-04-11 12:54:46,125
2022-04-11 12:54:47,100
2022-04-11 12:54:48,128
2022-04-11 12:54:49,115
2022-04-11 12:54:50,85
2022-04-11 12:54:51,71
2022-04-11 12:54:52,124
2022-04-11 12:54:53,103
2022-04-11 12:54:54,146
2022-04-11 12:54:55,113
2022-04-11 12:54:56,118
2022-04-11 12:54:57,63
2022-04-11 12:54:58,138
2022-04-11 12:54:59,58
2022-04-11 12:55:00,138
2022-04-11 12:55:01,85
2022-04-11 12:55:02,92
2022-04-11 12:55:03,77
2022-04-11 12:55:04,77
2022-04-11 12:55:05,120
2022-04-11 12:55:06,91
2022-04-11 12:55:07,140
2022-04-11 12:55:08,69
2022-04-11 12:55:09,75
2022-04-11 12:55:10,138
2022-04-11 12:55:11,101
2022-04-11 12:55:12,77
2022-04-11 12:55:13,120
2022-04-11 12:55:14,143
2022-04-11 12:55:15,70
2022-04-11 12:55:16,113
2022-04-11 12:55:17,66
2022-04-11 12:55:18,92
2022-04-11 12:55:19,53
2022-04-11 12:55:20,136
2022-04-11 12:55:21,144
2022-04-11 12:55:22,103
2022-04-11 12:55:23,88
2022-04-11 12:55:24,140
2022-04-11 12:55:25,59
2022-04-11 12:55:26,128
2022-04-11 12:55:27,117
2022-04-11 12:55:28,132
2022-04-11 12:55:29,54
2022-04-11 12:55:30,122
2022-04-11 12:55:31,97
2022-04-11 12:55:32,121
2022-04-11 12:55:33,90
2022-04-11 12:55:34,149
2022-04-11 12:55:35,137
2022-04-11 12:55:36,75
2022-04-11 12:55:37,94
2022-04-11 12:55:38,86
2022-04-11 12:55:39,56
2022-04-11 12:55:40,140
2022-04-11 12:55:41,127
2022-04-11 12:55:42,56
2022-04-11 12:55:43,56
2022-04-11 12:55:44,122
2022-04-11 12:55:45,52
2022-04-11 12:55:46,63
2022-04-11 12:55:47,92
2022-04-11 12:55:48,66
2022-04-11 12:55:49,55
2022-04-11 12:55:50,66
2022-04-11 12:55:51,114
2022-04-11 12:55:52,141
2022-04-11 12:55:53,88
2022-04-11 12:55:54,82
2022-04-11 12:55:55,98
2022-04-11 12:55:56,80
2022-04-11 12:55:57,91
2022-04-11 12:55:58,132
2022-04-11 12:55:59,146
2022-04-11 12:56:00,53
2022-04-11 12:56:01,95
2022-04-11 12:56:02,78
2022-04-11 12:56:03,80
2022-04-11 12:56:04,142
2022-04-11 12:56:05,75
2022-04-11 12:56:06,105
2022-04-11 12:56:07,56
2022-04-11 12:56:08,146
2022-04-11 12:56:09,96
2022-04-11 12:56:10,86
2022-04-11 12:56:11,146
2022-04-11 12:56:12,96
2022-04-11 12:56:13,93
2022-04-11 12:56:14,139
2022-04-11 12:56:15,144
2022-04-11 12:56:16,117
2022-04-11 12:56:17,115
2022-04-11 12:56:18,82
2022-04-11 12:56:19,118
2022-04-11 12:56:20,77
2022-04-11 12:56:21,119
2022-04-11 12:56:22,88
2022-04-11 12:56:23,92
2022-04-11 12:56:24,85
2022-04-11 12:56:25,146
2022-04-11 12:56:26,101
2022-04-11 12:56:27,125
2022-04-11 12:56:28,147
2022-04-11 12:56:29,101
2022-04-11 12:56:30,113
2022-04-11 12:56:31,144
2022-04-11 12:56:32,77
2022-04-11 12:56:33,121
2022-04-11 12:56:34,112
2022-04-11 12:56:35,60
2022-04-11 12:56:36,62
2022-04-11 12:56:37,131
2022-04-11 12:56:38,89
2022-04-11 12:56:39,142
2022-04-11 12:56:40,195
2022-04-11 12:56:41,71
2022-04-11 12:56:42,130
2022-04-11 12:56:43,112
2022-04-11 12:56:44,52
2022-04-11 12:56:45,99
2022-04-11 12:56:46,59
2022-04-11 12:56:47,61
2022-04-11 12:56:48,69
2022-04-11 12:56:49,97
2022-04-11 12:56:50,55
2022-04-11 12:56:51,59
2022-04-11 12:56:52,57
2022-04-11 12:56:53,129
2022-04-11 12:56:54,50
2022-04-11 12:56:55,50
2022-04-11 12:56:56,140
2022-04-11 12:56:57,127
2022-04-11 12:56:58,56
2022-04-11 12:56:59,140
2022-04-11 12:57:00,56
2022-04-11 12:57:01,138
2022-04-11 12:57:02,88
2022-04-11 12:57:03,54
2022-04-11 12:57:04,101
2022-04-11 12:57:05,139
2022-04-11 12:57:06,136
2022-04-11 12:57:07,57
2022-04-11 12:57:08,59
2022-04-11 12:57:09,137
2022-04-11 12:57:10,102
2022-04-11 12:57:11,111
2022-04-11 12:57:12,98
2022-04-11 12:57:13,50
2022-04-11 12:57:14,123
2022-04-11 12:57:15,100
2022-04-11 12:57:16,149
2022-04-11 12:57:17,106
2022-04-11 12:57:18,90
2022-04-11 12:57:19,58
2022-04-11 12:57:20,149
2022-04-11 12:57:21,60
2022-04-11 12:57:22,74
2022-04-11 12:57:23,141
2022-04-11 12:57:24,88
2022-04-11 12:57:25,88
2022-04-11 12:57:26,136
2022-04-11 12:57:27,110
2022-04-11 12:57:28,100
2022-04-11 12:57:29,105
2022-04-11 12:57:30,107
2022-04-11 12:57:31,116
2022-04-11 12:57:32,121
2022-04-11 12:57:33,99
2022-04-11 12:57:34,93
2022-04-11 12:57:35,76
2022-04-11 12:57:36,65
2022-04-11 12:57:37,142
2022-04-11 12:57:38,92
2022-04-11 12:57:39,137
2022-04-11 12:57:40,93
2022-04-11 12:57:41,82
2022-04-11 12:57:42,110
2022-04-11 12:57:43,123
2022-04-11 12:57:44,89
2022-04-11 12:57:45,120
2022-04-11 12:57:46,111
2022-04-11 12:57:47,72
2022-04-11 12:57:48,75
2022-04-11 12:57:49,104
2022-04-11 12:57:50,133
2022-04-11 12:57:51,104
2022-04-11 12:57:52,70
2022-04-11 12:57:53,128
2022-04-11 12:57:54,107
2022-04-11 12:57:55,121
2022-04-11 12:57:56,92
2022-04-11 12:57:57,140
2022-04-11 12:57:58,55
2022-04-11 12:57:59,117
2022-04-11 12:58:00,56
2022-04-11 12:58:01,56
2022-04-11 12:58:02,103
2022-04-11 12:58:03,103
2022-04-11 12:58:04,60
2022-04-11 12:58:05,93
2022-04-11 12:58:06,108
2022-04-11 12:58:07,51
2022-04-11 12:58:08,56
2022-04-11 12:58:09,145
2022-04-11 12:58:10,79
2022-04-11 12:58:11,89
2022-04-11 12:58:12,81
2022-04-11 12:58:13,61
2022-04-11 12:58:14,86
2022-04-11 12:58:15,57
2022-04-11 12:58:16,115
2022-04-11 12:58:17,88
2022-04-11 12:58:18,138
2022-04-11 12:58:19,55
2022-04-11 12:58:20,59
2022-04-11 12:58:21,132
2022-04-11 12:58:22,98
2022-04-11 12:58:23,113
2022-04-11 12:58:24,69
2022-04-11 12:58:25,67
2022-04-11 12:58:26,54
2022-04-11 12:58:27,65
2022-04-11 12:58:28,120
2022-04-11 12:58:29,141
2022-04-11 12:58:30,82
2022-04-11 12:58:31,146
2022-04-11 12:58:32,129
2022-04-11 12:58:33,54
2022-04-11 12:58:34,109
2022-04-11 12:58:35,107
2022-04-11 12:58:36,91
2022-04-11 12:58:37,57
2022-04-11 12:58:38,121
2022-04-11 12:58:39,61
2022-04-11 12:58:40,143
2022-04-11 12:58:41,98
2022-04-11 12:58:42,107
2022-04-11 12:58:43,87
2022-04-11 12:58:44,62
2022-04-11 12:58:45,119
2022-04-11 12:58:46,123
2022-04-11 12:58:47,134
2022-04-11 12:58:48,52
2022-04-11 12:58:49,66
2022-04-11 12:58:50,102
2022-04-11 12:58:51,75
2022-04-11 12:58:52,94
2022-04-11 12:58:53,99
2022-04-11 12:58:54,142
2022-04-11 12:58:55,52
2022-04-11 12:58:56,72
2022-04-11 12:58:57,73
2022-04-11 12:58:58,50
2022-04-11 12:58:59,144
2022-04-11 12:59:00,107
2022-04-11 12:59:01,104
2022-04-11 12:59:02,61
2022-04-11 12:59:03,97
2022-04-11 12:59:04,122
2022-04-11 12:59:05,92
2022-04-11 12:59:06,138
2022-04-11 12:59:07,61
2022-04-11 12:59:08,144
2022-04-11 12:59:09,135
2022-04-11 12:59:10,72
2022-04-11 12:59:11,83
2022-04-11 12:59:12,116
2022-04-11 12:59:13,114
2022-04-11 12:59:14,149
2022-04-11 12:59:15,144
2022-04-11 12:59:16,140
2022-04-11 12:59:17,119
2022-04-11 12:59:18,69
2022-04-11 12:59:19,137
2022-04-11 12:59:20,94
2022-04-11 12:59:21,119
2022-04-11 12:59:22,109
2022-04-11 12:59:23,86
2022-04-11 12:59:24,79
2022-04-11 12:59:25,101
2022-04-11 12:59:26,64
2022-04-11 12:59:27,136
2022-04-11 12:59:28,136
2022-04-11 12:59:29,137
2022-04-11 12:59:30,104
2022-04-11 12:59:31,68
2022-04-11 12:59:32,103
2022-04-11 12:59:33,107
2022-04-11 12:59:34,78
2022-04-11 12:59:35,51
2022-04-11 12:59:36,96
2022-04-11 12:59:37,131
2022-04-11 12:59:38,69
2022-04-11 12:59:39,53
2022-04-11 12:59:40,138
2022-04-11 12:59:41,80
2022-04-11 12:59:42,142
2022-04-11 12:59:43,84
2022-04-11 12:59:44,67
2022-04-11 12:59:45,114
2022-04-11 12:59:46,113
2022-04-11 12:59:47,70
2022-04-11 12:59:48,135
2022-04-11 12:59:49,72
2022-04-11 12:59:50,141
2022-04-11 12:59:51,111
2022-04-11 12:59:52,105
2022-04-11 12:59:53,89
2022-04-11 12:59:54,80
2022-04-11 12:59:55,139
2022-04-11 12:59:56,114
2022-04-11 12:59:57,93
2022-04-11 12:59:58,87
2022-04-11 12:59:59,148
2022-04-11 13:00:00,128
2022-04-11 13:00:01,72
2022-04-11 13:00:02,109
2022-04-11 13:00:03,99
2022-04-11 13:00:04,122
2022-04-11 13:00:05,143
2022-04-11 13:00:06,59
2022-04-11 13:00:07,54
2022-04-11 13:00:08,140
2022-04-11 13:00:09,142
2022-04-11 13:00:10,103
2022-04-11 13:00:11,105
2022-04-11 13:00:12,125
2022-04-11 13:00:13,142
2022-04-11 13:00:14,113
2022-04-11 13:00:15,150
2022-04-11 13:00:16,73
2022-04-11 13:00:17,123
2022-04-11 13:00:18,118
2022-04-11 13:00:19,100
2022-04-11 13:00:20,149
2022-04-11 13:00:21,61
2022-04-11 13:00:22,123
2022-04-11 13:00:23,116
2022-04-11 13:00:24,84
2022-04-11 13:00:25,89
2022-04-11 13:00:26,149
2022-04-11 13:00:27,99
2022-04-11 13:00:28,100
2022-04-11 13:00:29,132
2022-04-11 13:00:30,78
2022-04-11 13:00:31,90
2022-04-11 13:00:32,91
2022-04-11 13:00:33,52
2022-04-11 13:00:34,117
2022-04-11 13:00:35,97
2022-04-11 13:00:36,103
2022-04-11 13:00:37,149
2022-04-11 13:00:38,71
2022-04-11 13:00:39,68
2022-04-11 13:00:40,55
2022-04-11 13:00:41,78
2022-04-11 13:00:42,120
2022-04-11 13:00:43,77
2022-04-11 13:00:44,85
2022-04-11 13:00:45,124
2022-04-11 13:00:46,146
2022-04-11 13:00:47,55
2022-04-11 13:00:48,59
2022-04-11 13:00:49,71
2022-04-11 13:00:50,101
2022-04-11 13:00:51,71
2022-04-11 13:00:52,116
2022-04-11 13:00:53,64
2022-04-11 13:00:54,139
2022-04-11 13:00:55,98
2022-04-11 13:00:56,119
2022-04-11 13:00:57,133
2022-04-11 13:00:58,119
2022-04-11 13:00:59,78
2022-04-11 13:01:00,146
2022-04-11 13:01:01,145
2022-04-11 13:01:02,86
2022-04-11 13:01:03,95
2022-04-11 13:01:04,78
2022-04-11 13:01:05,88
2022-04-11 13:01:06,90
2022-04-11 13:01:07,57
2022-04-11 13:01:08,137
2022-04-11 13:01:09,51
2022-04-11 13:01:10,123
2022-04-11 13:01:11,101
2022-04-11 13:01:12,84
2022-04-11 13:01:13,132
2022-04-11 13:01:14,97
2022-04-11 13:01:15,147
2022-04-11 13:01:16,129
2022-04-11 13:01:17,70
2022-04-11 13:01:18,84
2022-04-11 13:01:19,111
2022-04-11 13:01:20,68
2022-04-11 13:01:21,91
2022-04-11 13:01:22,80
2022-04-11 13:01:23,77
2022-04-11 13:01:24,130
2022-04-11 13:01:25,91
2022-04-11 13:01:26,61
2022-04-11 13:01:27,117
2022-04-11 13:01:28,72
2022-04-11 13:01:29,92
2022-04-11 13:01:30,124
2022-04-11 13:01:31,97
2022-04-11 13:01:32,107
2022-04-11 13:01:33,64
2022-04-11 13:01:34,65
2022-04-11 13:01:35,130
2022-04-11 13:01:36,112
2022-04-11 13:01:37,84
2022-04-11 13:01:38,68
2022-04-11 13:01:39,110
2022-04-11 13:01:40,85
2022-04-11 13:01:41,89
2022-04-11 13:01:42,130
2022-04-11 13:01:43,107
2022-04-11 13:01:44,134
2022-04-11 13:01:45,55
2022-04-11 13:01:46,97
2022-04-11 13:01:47,147
2022-04-11 13:01:48,105
2022-04-11 13:01:49,50
2022-04-11 13:01:50,51
2022-04-11 13:01:51,125
2022-04-11 13:01:52,88
2022-04-11 13:01:53,92
2022-04-11 13:01:54,109
2022-04-11 13:01:55,64
2022-04-11 13:01:56,93
2022-04-11 13:01:57,92
2022-04-11 13:01:58,70
2022-04-11 13:01:59,80
2022-04-11 13:02:00,58
2022-04-11 13:02:01,128
2022-04-11 13:02:02,53
2022-04-11 13:02:03,64
2022-04-11 13:02:04,64
2022-04-11 13:02:05,115
2022-04-11 13:02:06,141
2022-04-11 13:02:07,122
2022-04-11 13:02:08,73
2022-04-11 13:02:09,141
2022-04-11 13:02:10,56
2022-04-11 13:02:11,125
2022-04-11 13:02:12,82
2022-04-11 13:02:13,115
2022-04-11 13:02:14,102
2022-04-11 13:02:15,116
2022-04-11 13:02:16,61
2022-04-11 13:02:17,85
2022-04-11 13:02:18,88
2022-04-11 13:02:19,74
2022-04-11 13:02:20,110
2022-04-11 13:02:21,72
2022-04-11 13:02:22,83
2022-04-11 13:02:23,78
2022-04-11 13:02:24,146
2022-04-11 13:02:25,101
2022-04-11 13:02:26,111
2022-04-11 13:02:27,59
2022-04-11 13:02:28,132
2022-04-11 13:02:29,109
2022-04-11 13:02:30,117
2022-04-11 13:02:31,62
2022-04-11 13:02:32,55
2022-04-11 13:02:33,100
2022-04-11 13:02:34,102
2022-04-11 13:02:35,94
2022-04-11 13:02:36,86
2022-04-11 13:02:37,97
2022-04-11 13:02:38,104
2022-04-11 13:02:39,145
2022-04-11 13:02:40,119
2022-04-11 13:02:41,101
2022-04-11 13:02:42,59
2022-04-11 13:02:43,59
2022-04-11 13:02:44,79
2022-04-11 13:02:45,68
2022-04-11 13:02:46,102
2022-04-11 13:02:47,114
2022-04-11 13:02:48,128
2022-04-11 13:02:49,145
2022-04-11 13:02:50,131
2022-04-11 13:02:51,143
2022-04-11 13:02:52,109
2022-04-11 13:02:53,55
2022-04-11 13:02:54,131
2022-04-11 13:02:55,133
2022-04-11 13:02:56,149
2022-04-11 13:02:57,82
2022-04-11 13:02:58,107
2022-04-11 13:02:59,65
2022-04-11 13:03:00,102
2022-04-11 13:03:01,114
2022-04-11 13:03:02,65
2022-04-11 13:03:03,102
2022-04-11 13:03:04,103
2022-04-11 13:03:05,71
2022-04-11 13:03:06,71
2022-04-11 13:03:07,143
2022-04-11 13:03:08,144
2022-04-11 13:03:09,77
2022-04-11 13:03:10,66
2022-04-11 13:03:11,80
2022-04-11 13:03:12,61
2022-04-11 13:03:13,131
2022-04-11 13:03:14,79
2022-04-11 13:03:15,54
2022-04-11 13:03:16,67
2022-04-11 13:03:17,140
2022-04-11 13:03:18,73
2022-04-11 13:03:19,148
2022-04-11 13:03:20,61
2022-04-11 13:03:21,118
2022-04-11 13:03:22,145
2022-04-11 13:03:23,113
2022-04-11 13:03:24,62
2022-04-11 13:03:25,136
2022-04-11 13:03:26,145
2022-04-11 13:03:27,64
2022-04-11 13:03:28,106
2022-04-11 13:03:29,81
2022-04-11 13:03:30,119
2022-04-11 13:03:31,91
2022-04-11 13:03:32,50
2022-04-11 13:03:33,123
2022-04-11 13:03:34,145
2022-04-11 13:03:35,121
2022-04-11 13:03:36,93
2022-04-11 13:03:37,111
2022-04-11 13:03:38,115
2022-04-11 13:03:39,110
2022-04-11 13:03:40,146
2022-04-11 13:03:41,85
2022-04-11 13:03:42,141
2022-04-11 13:03:43,73
2022-04-11 13:03:44,127
2022-04-11 13:03:45,103
2022-04-11 13:03:46,104
2022-04-11 13:03:47,137
2022-04-11 13:03:48,77
2022-04-11 13:03:49,138
2022-04-11 13:03:50,128
2022-04-11 13:03:51,114
2022-04-11 13:03:52,70
2022-04-11 13:03:53,109
2022-04-11 13:03:54,100
2022-04-11 13:03:55,66
2022-04-11 13:03:56,63
2022-04-11 13:03:57,131
2022-04-11 13:03:58,93
2022-04-11 13:03:59,125
2022-04-11 13:04:00,103
2022-04-11 13:04:01,67
2022-04-11 13:04:02,61
2022-04-11 13:04:03,136
2022-04-11 13:04:04,135
2022-04-11 13:04:05,61
2022-04-11 13:04:06,77
2022-04-11 13:04:07,118
2022-04-11 13:04:08,90
2022-04-11 13:04:09,53
2022-04-11 13:04:10,119
2022-04-11 13:04:11,116
2022-04-11 13:04:12,88
2022-04-11 13:04:13,95
2022-04-11 13:04:14,89
2022-04-11 13:04:15,65
2022-04-11 13:04:16,135
2022-04-11 13:04:17,142
2022-04-11 13:04:18,105
2022-04-11 13:04:19,149
2022-04-11 13:04:20,80
2022-04-11 13:04:21,82
2022-04-11 13:04:22,130
2022-04-11 13:04:23,85
2022-04-11 13:04:24,67
2022-04-11 13:04:25,109
2022-04-11 13:04:26,70
2022-04-11 13:04:27,116
2022-04-11 13:04:28,69
2022-04-11 13:04:29,126
2022-04-11 13:04:30,94
2022-04-11 13:04:31,96
2022-04-11 13:04:32,136
2022-04-11 13:04:33,93
2022-04-11 13:04:34,136
2022-04-11 13:04:35,123
2022-04-11 13:04:36,111
2022-04-11 13:04:37,136
2022-04-11 13:04:38,84
2022-04-11 13:04:39,57
2022-04-11 13:04:40,83
2022-04-11 13:04:41,92
2022-04-11 13:04:42,122
2022-04-11 13:04:43,75
2022-04-11 13:04:44,126
2022-04-11 13:04:45,132
2022-04-11 13:04:46,116
2022-04-11 13:04:47,99
2022-04-11 13:04:48,50
2022-04-11 13:04:49,112
2022-04-11 13:04:50,104
2022-04-11 13:04:51,142
2022-04-11 13:04:52,93
2022-04-11 13:04:53,105
2022-04-11 13:04:54,64
2022-04-11 13:04:55,96
2022-04-11 13:04:56,56
2022-04-11 13:04:57,89
2022-04-11 13:04:58,101
2022-04-11 13:04:59,66
2022-04-11 13:05:00,35
2022-04-11 13:05:01,105
2022-04-11 13:05:02,139
2022-04-11 13:05:03,130
2022-04-11 13:05:04,86
2022-04-11 13:05:05,120
2022-04-11 13:05:06,67
2022-04-11 13:05:07,148
2022-04-11 13:05:08,58
2022-04-11 13:05:09,122
2022-04-11 13:05:10,133
2022-04-11 13:05:11,98
2022-04-11 13:05:12,112
2022-04-11 13:05:13,145
2022-04-11 13:05:14,129
2022-04-11 13:05:15,69
2022-04-11 13:05:16,93
2022-04-11 13:05:17,110
2022-04-11 13:05:18,100
2022-04-11 13:05:19,106
2022-04-11 13:05:20,79
2022-04-11 13:05:21,78
2022-04-11 13:05:22,70
2022-04-11 13:05:23,150
2022-04-11 13:05:24,95
2022-04-11 13:05:25,51
2022-04-11 13:05:26,134
2022-04-11 13:05:27,116
2022-04-11 13:05:28,125
2022-04-11 13:05:29,88
2022-04-11 13:05:30,60
2022-04-11 13:05:31,134
2022-04-11 13:05:32,115
2022-04-11 13:05:33,60
2022-04-11 13:05:34,148
2022-04-11 13:05:35,82
2022-04-11 13:05:36,142
2022-04-11 13:05:37,69
2022-04-11 13:05:38,117
2022-04-11 13:05:39,144
2022-04-11 13:05:40,146
2022-04-11 13:05:41,124
2022-04-11 13:05:42,95
2022-04-11 13:05:43,123
2022-04-11 13:05:44,135
2022-04-11 13:05:45,62
2022-04-11 13:05:46,56
2022-04-11 13:05:47,106
2022-04-11 13:05:48,129
2022-04-11 13:05:49,64
2022-04-11 13:05:50,94
2022-04-11 13:05:51,86
2022-04-11 13:05:52,56
2022-04-11 13:05:53,146
2022-04-11 13:05:54,138
2022-04-11 13:05:55,96
2022-04-11 13:05:56,114
2022-04-11 13:05:57,148
2022-04-11 13:05:58,136
2022-04-11 13:05:59,144
2022-04-11 13:06:00,124
2022-04-11 13:06:01,87
2022-04-11 13:06:02,83
2022-04-11 13:06:03,136
2022-04-11 13:06:04,131
2022-04-11 13:06:05,114
2022-04-11 13:06:06,80
2022-04-11 13:06:07,58
2022-04-11 13:06:08,82
2022-04-11 13:06:09,59
2022-04-11 13:06:10,94
2022-04-11 13:06:11,127
2022-04-11 13:06:12,92
2022-04-11 13:06:13,58
2022-04-11 13:06:14,75
2022-04-11 13:06:15,111
2022-04-11 13:06:16,123
2022-04-11 13:06:17,140
2022-04-11 13:06:18,79
2022-04-11 13:06:19,119
2022-04-11 13:06:20,104
2022-04-11 13:06:21,123
2022-04-11 13:06:22,146
2022-04-11 13:06:23,83
2022-04-11 13:06:24,68
2022-04-11 13:06:25,94
2022-04-11 13:06:26,142
2022-04-11 13:06:27,97
2022-04-11 13:06:28,144
2022-04-11 13:06:29,57
2022-04-11 13:06:30,81
2022-04-11 13:06:31,98
2022-04-11 13:06:32,136
2022-04-11 13:06:33,122
2022-04-11 13:06:34,91
2022-04-11 13:06:35,146
2022-04-11 13:06:36,116
2022-04-11 13:06:37,87
2022-04-11 13:06:38,63
2022-04-11 13:06:39,50
2022-04-11 13:06:40,136
2022-04-11 13:06:41,73
2022-04-11 13:06:42,82
2022-04-11 13:06:43,60
2022-04-11 13:06:44,84
2022-04-11 13:06:45,72
2022-04-11 13:06:46,57
2022-04-11 13:06:47,133
2022-04-11 13:06:48,72
2022-04-11 13:06:49,83
